"Province Name","Province Name","Province Code","District Name","District Name","District Code","OD Name","OD Name","OD Code","Health Center Code","Health Center Name","Health Center Name","Commune Name","Commune Name","Commune Code","Village Name","Village Name","Village Code","HaveVMW"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Kandaol Dom","kNþúrdMu","050202","Trapeang Preah","RtBaMgRBH","05020208","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Kandaol Dom","kNþúrdMu","050202","Kab Tuk","kab;TUk","05020209","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Kandaol Dom","kNþúrdMu","050202","Srae Thnal","ERsfñl;","05020210","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050103","Chbar Thum","c,arFM","Roka Thum","rkarFM","050203","Krang Pol Tep","RkaMgBleTB","05020301","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Peanicheakkam","BaNiC¢kmµ","05020302","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Borei Kammeakkar","burIkmµkr","05020303","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Samnang","sMNg;","05020304","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Mukh Khett","muxextþ","05020305","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Snao Ti Muoy","esñarTI1","05020306","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Angk Serei","GgÁesrI","05020307","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050103","Chbar Thum","c,arFM","Roka Thum","rkarFM","050203","Thmei","fIµ","05020308","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Tuol Thnong","TYlFñg;","05020309","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050103","Chbar Thum","c,arFM","Roka Thum","rkarFM","050203","Khaob","exab","05020310","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Roka Thum","rkaFM","05020311","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Roka Thum","rkarFM","050203","Trapeang Leuk","RtBaMgelIk","05020312","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Tang Tonle","taMgTenø","05020401","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Rumloung","rMelag","05020402","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Thlok Chheu Teal","føúkeQITal","05020403","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Trach Chrum","RtacRCuM","05020404","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Pael Hael","Eb:lEhl","05020405","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Krang Phka","Rkgpáa","05020406","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Runloung Prakhleah","rMelagRbXøH","05020407","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Prey Kanteach","éRBknÞac","05020408","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Snao Ti Pir","esñarTI2","05020409","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050104","Roka Tep","rkareTB","Sopoar Tep","sMB½rTiBæ","050204","Roleang Sangkae","rlaMgsEgá","05020410","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Skuh","sÁúH","05020501","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Dak Por","dk;Br","05020502","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Svay Kravan","sVayRkva:n;","05020503","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Tuol Kouk","TYleKak","05020504","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Phsar Chas","pSarcas;","05020505","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Thnal Bambaek","fñl;bMEbk","05020506","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Prey Kdei","éRBkþI","05020507","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Tras","Rts;","05020508","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Ampeae Phnum","GMEBPñM","05020509","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Tras Sala","Rts;sala","05020510","No"
"Kampong Speu","kMBg;sW<","05","Chbar Mon","c,armn","0502","Kampong Speu.","kMBg;sW<","0501","050102","Dom Kravan","dMuRkva:n;","Svay Kravan","sVayRkv:an;","050205","Kamnab","kMNb;","05020511","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Lvea","lVa","05030101","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Saok Maok","esakemak","05030102","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Krasang Ph'aem","RksMagEp¥m","05030103","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Angk Popel","GgÁBeBl","05030104","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Samraong Chas","sMeragcas;","05030105","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Sampov Lun","sMeBAlUn","05030106","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Thlok Yol","Føkyl;","05030107","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Kamnab","kMNb;","05030108","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Tram Roneab","RtaMrnab","05030109","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Angkrong","G®gÁg","05030110","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Tuol Sotin","TUlsuTin","05030111","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050210","Veal Ang Popel","valGgÁBBil","Angk Popel","GgÁBeBl","050301","Samraong Reaksmei","sMeragrsµI","05030112","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kampong Speu.","kMBg;sW<","0501","050123","Oral","»ra:l;","Angk Popel","GgÁBeBl","050301","Svay Teab","sVayTab","05030113","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Angk Krasang","Gg┴RksaMg","05030201","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Prey Ta Mean","éRBtaman","05030202","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Angk Sangkream","Gg┴s«g┴am","05030203","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Thma Kdar","fµkþar","05030204","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Bang Na",")aMgNa","05030205","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Angk Ta Lei","GgÁtalI","05030206","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Kan Damra","kan;dMra:","05030207","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Chrey","éRC","05030208","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Thlok","Føk","05030209","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Kayiev","kaeyov","05030210","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Reang","raMg","05030211","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Prey Sbov","éRBs,Úv","05030212","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Prey Ta Luem","éRBtalwm","05030213","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Krang Lang","RkaMgLg","05030214","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Angk Romeas","Gg┴ßrmas","05030215","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Sandol","snþÚl","05030216","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Ta Mem","taemm","05030217","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Chum Srok","CMuRsuk","05030218","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Chongruk","CRguk","05030219","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Prey Roung","éRBerag","05030220","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Boeng Toap Pyuh","bwgT½BBüúH","05030221","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Prey Kdei","éRBkþI","05030222","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Trapeang Roneah","RtBaMgrnH","05030223","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Pong Tuek","BgTwk","05030224","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050209","Chongruk","CRguk","Chongruk","CRguk","050302","Krabei Tram","RkbIRtaM","05030225","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Tuol Veasna","TYlvasna","05030301","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Angk Sokonthea","GgÁsuKn§a","05030302","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Ta Reach","taraC","05030303","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Angk Sa Khnay","GgÁásxñay","05030304","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Snuol","sñÜl","05030305","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Prey Khlouy","éRBeXøay","05030306","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Kak Thum","kk;FM","05030307","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Chheu Lum","eQIlM","05030308","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Krang Sbov","RkaMgs,Úv","05030309","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Kbal Romeas","k,alrmas","05030310","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Krang Ruessei","RkaMgbJsSI","05030311","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Tuol Prich","TYlRBic","05030312","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Trapeang Teab","RtBaMgTab","05030313","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Krang Ta Lat","RkaMgtaLat;","05030314","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Prey Tumnob","éRBTMnb;","05030315","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Trapeang Chak","RtBaMgck","05030316","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Trach Koh","RtackuH","05030317","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Angk Roung","GgÁerag","05030318","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Samraong Khpos","sMeragx<s;","05030319","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Trapeang Ampil","RtBaMgGMBil","05030320","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Krang Chheu Neang","RkaMgeQInag","05030321","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050207","Moha Russei","mhab¤sSI","Moha Ruessei","mhab¤sSI","050303","Angkor Meas","GgÁrmas","05030322","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Ponlueu Khae","BnøwEx","05030401","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Kanlaeng Romeas","kEnøgrmas","05030402","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Trapeang Snuol","RtBaMgsñÜl","05030403","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Trapeang Thnal","RtBaMgfñl;","05030404","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Pechr Muni","eBRCmunI","05030405","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Trapeang Roka","RtBaMgrka","05030406","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Thnal Bat","fñl;bt;","05030407","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Tuol Pring","TYlRBIg","05030408","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Tuol M'am","TYlm:m","05030409","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Kouk Dangkao","eKakdegáa","05030410","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Kokruos","K®KYs","05030411","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Chas","cas;","05030412","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050204","Pichr Muni Teuk La-","eBRCmunñITwkLa","Pechr Muni","eRBCmunñI","050304","Phchoek Chrum","p©wkRCMu","05030413","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Dot Kambaor","dutkMe)ar","05030501","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Kanhchrab","kRBa©b;","05030502","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Prey Khla","éRBxøa","05030503","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Kor","K","05030504","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kampong Speu.","kMBg;sW<","0501","050123","Oral","»ra:l;","Preah Nipean","RBHniBanæ","050305","Kok","Kk","05030505","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Damnak Mean chey","dMNak;manC½y","05030506","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Chamkar Sbov","cMkars,Úv","05030507","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Boeng Chram Tboung","bwgRCaMt,Úg","05030508","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Boeng Chram Cheung","bwgRCaMeCIg","05030509","No"
"Kampong Speu","kMBg;sW<","05","Kong Pisei","KgBisI","0503","Kong Pisey","KgBisI","0502","050211","Preah Nipean","RBHniBanæ","Preah Nipean","RBHniBanæ","050305","Prey Lvea","éRBlVa","05030510","No"
